White,Black,White_Elo,Black_Elo,White_Sex,White_Sex_Source,Black_Sex,Black_Sex_Source,Result,ECO,Opening,Date,PlyCount,RatingDiff,File,Pairing
MilovanR,Zora287,2489,2427,M,confirmed,F,inferred,1-0,A06,Zukertort Opening: Old Indian Attack,2019.01.03,67,62,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
MilovanR,Zora287,2505,2410,M,confirmed,F,inferred,1-0,E17,"Queen's Indian Defense: Classical Variation, Traditional Variation",2019.01.03,33,95,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
MilovanR,Zora287,2520,2394,M,confirmed,F,inferred,1-0,E10,Blumenfeld Countergambit #2,2019.01.03,143,126,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
BlackBoarder,kira1110,2454,2476,M,confirmed,F,inferred,1-0,B50,Sicilian Defense: Delayed Alapin,2019.01.03,101,-22,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
BlackBoarder,kira1110,2455,2475,M,confirmed,F,inferred,0-1,B50,Sicilian Defense: Delayed Alapin,2019.01.03,116,-20,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
jethro07,Zora287,2374,2403,M,inferred,F,inferred,1-0,D83,"Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit",2019.01.04,123,-29,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Karlos_ulsk,kira1110,2519,2516,M,inferred,F,inferred,0-1,D13,Slav Defense: Exchange Variation,2019.01.04,72,3,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
zoltan97,su99,2268,2417,M,inferred,F,inferred,0-1,E94,"King's Indian Defense: Orthodox Variation, Glek Defense",2019.01.04,114,-149,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
cormarc,su99,2272,2424,M,confirmed,F,inferred,0-1,B25,"Sicilian Defense: Closed Variation, Traditional",2019.01.04,40,-152,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
nhm67,kira1110,2551,2532,M,confirmed,F,inferred,0-1,B90,"Sicilian Defense: Najdorf Variation, Adams Attack",2019.01.04,78,19,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
nhm67,kira1110,2550,2533,M,confirmed,F,inferred,1-0,B42,"Sicilian Defense: Kan Variation, Polugaevsky Variation",2019.01.04,47,17,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
boncho1,su99,2393,2459,M,inferred,F,inferred,0-1,A05,King's Indian Attack: Symmetrical Defense,2019.01.04,92,-66,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
muhammad51362,su99,2355,2463,M,inferred,F,inferred,1/2-1/2,E62,"King's Indian Defense: Fianchetto Variation, Karlsbad Variation",2019.01.06,68,-108,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
tunahan14532,mila2010,2227,2416,M,inferred,F,inferred,0-1,C25,"Vienna Game: Vienna Gambit, Steinitz Gambit, Knight Variation",2019.01.06,44,-189,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
alexandr_gorokhov,mila2010,2335,2411,M,inferred,F,inferred,0-1,C55,"Italian Game: Two Knights Defense, Max Lange Attack",2019.01.06,102,-76,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Viktor1326,Warrior_5,2442,2393,M,inferred,F,confirmed,0-1,B10,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",2019.01.07,78,49,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Kvaidan,mila2010,2299,2418,M,confirmed,F,inferred,0-1,A45,Trompowsky Attack,2019.01.08,60,-119,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
gsvc,Zora287,2528,2365,M,confirmed,F,inferred,0-1,A48,Torre Attack,2019.01.09,140,163,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
gsvc,Zora287,2518,2374,M,confirmed,F,inferred,1-0,B53,Sicilian Defense: Chekhover Variation,2019.01.09,57,144,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
roberto835877,lama17,2432,2239,M,confirmed,F,inferred,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense,2019.01.10,71,193,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
eragon11,Zora287,2479,2459,M,confirmed,F,inferred,0-1,B51,Sicilian Defense: Canal-Sokolsky Attack,2019.01.10,68,20,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Zlatin,mlatb,2278,2438,M,inferred,F,confirmed,1-0,C87,"Ruy Lopez: Closed Variations, Averbakh Variation",2019.01.11,55,-160,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Ko_Chun,su99,2282,2427,M,inferred,F,inferred,1-0,E94,"King's Indian Defense: Orthodox Variation, Glek Defense",2019.01.12,75,-145,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
viachessmaster,Miracle322,2441,2214,M,confirmed,F,inferred,1-0,A13,"English Opening: Agincourt Defense, Kurajica Defense",2019.01.13,41,227,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
General_chess,larisa300,2233,2436,M,inferred,F,inferred,0-1,A15,English Opening: Anglo-Indian Defense,2019.01.13,94,-203,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Ardi2019,mila2010,2253,2421,M,inferred,F,inferred,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation",2019.01.15,66,-168,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
toms87,su99,2522,2427,M,inferred,F,inferred,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation",2019.01.16,111,95,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
RodTwinkz,mila2010,2461,2410,M,confirmed,F,inferred,1-0,D45,"Semi-Slav Defense: Stoltz Variation, Shabalov Attack",2019.01.16,45,51,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Melor79,El_Precisione,2460,2329,M,inferred,F,inferred,1-0,D20,Queen's Gambit Accepted: Old Variation,2019.01.16,69,131,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Misha_Kopatych,mutdpro,2594,2714,M,inferred,F,confirmed,0-1,B25,"Sicilian Defense: Closed Variation, Traditional",2019.01.17,84,-120,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
david_gomez,mila2010,2513,2411,M,confirmed,F,inferred,0-1,D10,Slav Defense #2,2019.01.17,72,102,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
joran2693,mila2010,2316,2423,M,inferred,F,inferred,0-1,B12,Caro-Kann Defense: Advance Variation,2019.01.17,90,-107,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
www68,Sema15,2453,2336,M,confirmed,F,inferred,0-1,B27,"Sicilian Defense: Hyperaccelerated Pterodactyl, Exchange Variation",2019.01.17,128,117,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
NichitaMorozov1999,mila2010,2435,2424,M,confirmed,F,inferred,0-1,D11,Slav Defense: Modern,2019.01.18,94,11,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Alexander_Utnasunov,Rian1993,2461,2284,M,inferred,F,inferred,0-1,A52,Budapest Defense: Rubinstein Variation,2019.01.18,38,177,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Misha_Melnichuk,Rian1993,2414,2288,M,inferred,F,inferred,1-0,A04,Zukertort Opening: Sicilian Invitation,2019.01.18,117,126,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
DoubleP,mila2010,2387,2444,M,confirmed,F,inferred,0-1,B15,Caro-Kann Defense: Tartakower Variation,2019.01.19,56,-57,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
gholamreza,Sofiya11,2361,2435,M,inferred,F,inferred,0-1,C85,"Ruy Lopez: Closed Variations, Delayed Exchange",2019.01.19,90,-74,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
amir6939,Sofiya11,2517,2425,M,inferred,F,inferred,1-0,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit,2019.01.19,91,92,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
BigAl1,Zora287,2403,2421,M,confirmed,F,inferred,1-0,A04,Zukertort Opening: Sicilian Invitation,2019.01.19,81,-18,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
BigAl1,Zora287,2426,2399,M,confirmed,F,inferred,0-1,B23,Sicilian Defense: Closed Variation,2019.01.19,84,27,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Metra93,Zora287,2364,2460,M,confirmed,F,inferred,1-0,A45,Indian Game,2019.01.20,65,-96,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
balaverde,Zora287,2538,2459,M,confirmed,F,inferred,1-0,A01,Nimzo-Larsen Attack: Ringelbach Gambit,2019.01.21,37,79,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
elsas,Zora287,2334,2411,M,confirmed,F,inferred,0-1,A84,Dutch Defense: Rubinstein Variation,2019.01.22,98,-77,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
LuC10,mila2010,2351,2440,M,inferred,F,inferred,0-1,A07,King's Indian Attack,2019.01.23,105,-89,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Jethro_Talj,Zora287,2295,2423,M,inferred,F,inferred,0-1,A04,Zukertort Opening: Sicilian Invitation,2019.01.23,48,-128,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
MilovanR,mila2010,2480,2476,M,confirmed,F,inferred,0-1,D10,Slav Defense #2,2019.01.24,152,4,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Kvaidan,Zora287,2235,2418,M,confirmed,F,inferred,1-0,A45,Trompowsky Attack,2019.01.24,129,-183,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Charlie_Brown613,Le_Truand,2325,2486,M,inferred,F,inferred,1-0,C36,"King's Gambit Accepted, Abbazia Defense",2019.01.25,37,-161,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
CentrumSakkiskola,Sofiya11,2541,2446,M,confirmed,F,inferred,1-0,A04,Zukertort Opening: Pirc Invitation,2019.01.25,89,95,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Cor64,Sofiya11,2411,2412,M,inferred,F,inferred,1/2-1/2,C70,"Ruy Lopez: Morphy Defense, Classical Defense Deferred",2019.01.25,42,-1,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Cor64,Sofiya11,2399,2423,M,inferred,F,inferred,1-0,C70,"Ruy Lopez: Morphy Defense, Graz Variation",2019.01.25,65,-24,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Cor64,Sofiya11,2400,2422,M,inferred,F,inferred,0-1,B07,Rat Defense: Antal Defense,2019.01.25,100,-22,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Cor64,Sofiya11,2391,2431,M,inferred,F,inferred,0-1,C70,"Ruy Lopez: Morphy Defense, Graz Variation",2019.01.25,62,-40,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Cor64,Sofiya11,2372,2449,M,inferred,F,inferred,1-0,C70,"Ruy Lopez: Morphy Defense, Graz Variation",2019.01.25,61,-77,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Cor64,Sofiya11,2398,2424,M,inferred,F,inferred,0-1,C45,Scotch Game: Classical Variation,2019.01.25,80,-26,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Cor64,Sofiya11,2378,2443,M,inferred,F,inferred,0-1,C70,"Ruy Lopez: Morphy Defense, Graz Variation",2019.01.25,86,-65,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
CentrumSakkiskola,Sofiya11,2560,2441,M,confirmed,F,inferred,1-0,A04,Zukertort Opening: Black Mustang Defense,2019.01.26,73,119,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
IljaSir,Sofiya11,2376,2409,M,confirmed,F,inferred,0-1,A09,Réti Opening,2019.01.26,42,-33,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
www68,the-Spirit-Rock,2440,2211,M,confirmed,F,inferred,0-1,B07,Pirc Defense #2,2019.01.27,124,229,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
balaverde,lama17,2548,2258,M,confirmed,F,inferred,1-0,A01,Nimzo-Larsen Attack: English Variation,2019.01.28,105,290,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
balaverde,Mega_lodon,2541,2421,M,confirmed,F,inferred,1-0,B06,Modern Defense: Standard Line,2019.01.29,55,120,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Frutek,Queen1123,2442,2230,M,confirmed,F,inferred,1-0,C45,"Scotch Game: Scotch Gambit, Advance Variation",2019.01.29,103,212,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Logan-007,Kumi,2482,2349,M,inferred,F,inferred,1/2-1/2,A10,English Opening: Anglo-Dutch Defense,2019.01.30,141,133,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
jposthuma,Mega_lodon,2434,2397,M,confirmed,F,inferred,0-1,B06,Modern Defense: Standard Line,2019.01.30,134,37,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Kovalchuk94,Mega_lodon,2533,2393,M,confirmed,F,inferred,0-1,B06,Modern Defense: Standard Line,2019.01.30,62,140,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
SashaGelman,Mega_lodon,2486,2377,M,confirmed,F,inferred,0-1,A02,Bird Opening,2019.01.30,90,109,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Andrejs21,Mega_lodon,2546,2407,M,confirmed,F,inferred,0-1,A40,Modern Defense,2019.01.30,64,139,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Moon_shine,Mega_lodon,2442,2396,M,inferred,F,inferred,1-0,A40,Modern Defense,2019.01.30,95,46,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
Khem,kira1110,2587,2562,M,confirmed,F,inferred,1-0,B94,Sicilian Defense: Najdorf Variation,2019.01.31,21,25,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
pasha1984,Mega_lodon,2355,2428,M,inferred,F,inferred,0-1,B06,Robatsch (Modern) Defense,2019.01.31,82,-73,lichess_elite_2019-01.pgn,Male vs Perceived Female (Inferred)
pedro_mzx,Mega_lodon,2414,2409,M,inferred,F,inferred,1-0,A40,Modern Defense,2019.02.01,79,5,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Mojtaba-Sa,Mega_lodon,2438,2392,M,inferred,F,inferred,1-0,B06,Modern Defense,2019.02.01,61,46,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Mojtaba-Sa,Mega_lodon,2456,2374,M,inferred,F,inferred,0-1,A01,Nimzo-Larsen Attack,2019.02.01,86,82,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Mojtaba-Sa,Mega_lodon,2430,2400,M,inferred,F,inferred,1-0,A00,Kadas Opening,2019.02.01,23,30,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Mojtaba-Sa,Sema15,2401,2359,M,inferred,F,inferred,0-1,B02,Alekhine Defense: Normal Variation,2019.02.04,66,42,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
NichitaMorozov1999,Mega_lodon,2554,2455,M,confirmed,F,inferred,1-0,B06,Robatsch (Modern) Defense,2019.02.08,39,99,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
kingnb,Mega_lodon,2465,2448,M,confirmed,F,inferred,1-0,B06,Modern Defense,2019.02.08,71,17,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Miguoel,The_TroubleMaker,2425,2276,M,inferred,F,inferred,0-1,A00,Anderssen Opening,2019.02.08,66,149,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Just_StudentMATF,Mega_lodon,2484,2426,M,inferred,F,inferred,1-0,B06,Modern Defense,2019.02.08,59,58,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Melor79,zahra1396,2414,2354,M,inferred,F,inferred,1-0,B07,Pirc Defense #2,2019.02.09,107,60,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Joshua304,Mega_lodon,2504,2369,M,inferred,F,inferred,1-0,A40,Modern Defense,2019.02.11,55,135,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Joshua304,Mega_lodon,2521,2356,M,inferred,F,inferred,1-0,A40,Modern Defense,2019.02.11,91,165,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
luci087,Le_Truand,2435,2485,M,confirmed,F,inferred,1-0,D27,"Queen's Gambit Accepted: Classical Defense, Main Line",2019.02.12,59,-50,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
aleksej1,marsel_ishbuldin,2429,2242,M,inferred,F,inferred,0-1,B02,Alekhine Defense: Maróczy Variation,2019.02.12,88,187,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
jeffforever,Le_Truand,2549,2379,M,confirmed,F,inferred,0-1,C90,"Ruy Lopez: Closed Variations, Pilnik Variation",2019.02.13,154,170,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
kirill_kopyonkin,Le_Truand,2400,2394,M,inferred,F,inferred,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",2019.02.13,128,6,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Mops2_2004,Mega_lodon,2478,2360,M,confirmed,F,inferred,1-0,A04,Zukertort Opening: Kingside Fianchetto,2019.02.14,87,118,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Melor79,Andrea20,2401,2348,M,inferred,F,inferred,0-1,B40,Sicilian Defense: French Variation,2019.02.14,120,53,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Melor79,Andrea20,2402,2360,M,inferred,F,inferred,1-0,B45,"Sicilian Defense: Four Knights Variation, Cobra Variation",2019.02.14,93,42,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Mops2_2004,Andrea20,2480,2359,M,confirmed,F,inferred,1-0,A04,Zukertort Opening: Sicilian Invitation,2019.02.14,83,121,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
vit2014,Le_Truand,2230,2402,M,inferred,F,inferred,0-1,D20,Queen's Gambit Accepted: Old Variation,2019.02.16,88,-172,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Funkyfan,El_Jacko,2447,2373,M,confirmed,F,inferred,1-0,A46,Torre Attack,2019.02.16,105,74,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Mops2_2004,El_Jacko,2473,2382,M,confirmed,F,inferred,0-1,A08,King's Indian Attack: French Variation,2019.02.16,52,91,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Alex_Lidsky,El_Jacko,2374,2452,M,inferred,F,inferred,0-1,E01,Catalan Opening,2019.02.17,138,-78,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
pedro_mzx,sever2009,2481,2284,M,inferred,F,inferred,1/2-1/2,D15,Slav Defense: Chameleon Variation,2019.02.17,134,197,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
pedro_mzx,sever2009,2476,2290,M,inferred,F,inferred,1-0,D15,Slav Defense: Chameleon Variation,2019.02.17,47,186,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
dawid1398,sever2009,2519,2320,M,inferred,F,inferred,1-0,D00,Queen's Pawn Game: Mason Attack,2019.02.18,49,199,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Orlando_Gloom,lama17,2676,2313,M,inferred,F,inferred,1-0,B01,Scandinavian Defense,2019.02.18,69,363,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Melor79,zahra1396,2481,2333,M,inferred,F,inferred,1/2-1/2,C11,"French Defense: Steinitz Variation, Boleslavsky Variation",2019.02.19,99,148,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
pedro_mzx,Andrea20,2473,2292,M,inferred,F,inferred,1-0,D44,Queen's Gambit Declined: Vienna Variation,2019.02.20,65,181,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Melor79,Le_Truand,2379,2453,M,inferred,F,inferred,1-0,C65,Ruy Lopez: Berlin Defense #2,2019.02.20,101,-74,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
philip178,Le_Truand,2289,2438,M,inferred,F,inferred,0-1,D20,Queen's Gambit Accepted: Old Variation,2019.02.20,76,-149,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Alex_Lidsky,Warrior_5,2388,2412,M,inferred,F,confirmed,1-0,A62,Benoni Defense: Fianchetto Variation,2019.02.21,97,-24,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
iakov98,Siti_ramla66,2417,2225,M,confirmed,F,inferred,1-0,A77,"Benoni Defense: Classical Variation, Czerniak Defense, Tal Line",2019.02.22,45,192,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
iakov98,Siti_ramla66,2429,2214,M,confirmed,F,inferred,1-0,D26,"Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Development Variation",2019.02.22,91,215,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Just_StudentMATF,sever2009,2431,2399,M,inferred,F,inferred,1-0,B02,Alekhine Defense: Scandinavian Variation,2019.02.23,69,32,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Davigator,Elmira01,2277,2411,M,confirmed,F,inferred,0-1,B05,"Alekhine Defense: Modern Variation, Main Line",2019.02.23,58,-134,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
pedro_mzx,sever2009,2471,2309,M,inferred,F,inferred,1/2-1/2,D15,Slav Defense: Chameleon Variation,2019.02.24,104,162,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Sergey_Naboka,Zora287,2458,2451,M,inferred,F,inferred,0-1,B09,Pirc Defense: Austrian Attack,2019.02.24,104,7,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Mops2_2004,Andrea20,2456,2310,M,confirmed,F,inferred,0-1,E04,Catalan Opening: Open Defense,2019.02.24,70,146,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Alex_Lidsky,lama17,2481,2323,M,inferred,F,inferred,1-0,E00,Catalan Opening,2019.02.24,31,158,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
Orlando_Gloom,lama17,2684,2351,M,inferred,F,inferred,1-0,B01,Scandinavian Defense,2019.02.24,63,333,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
ald2,Zora287,2336,2447,M,confirmed,F,inferred,0-1,A04,Zukertort Opening: Sicilian Invitation,2019.02.25,122,-111,lichess_elite_2019-02.pgn,Male vs Perceived Female (Inferred)
